ts,balance_before,stake,trade_result,shares,cost,close_usdc,pnl,balance_after,settle_wait,balance_unconfirmed
2026-06-20T15:53:17Z,37.660208,5,done,5.380425,4.977701,0,0,32.682507,1.54,False
2026-06-20T15:53:29Z,37.377147,5,done,5.26595,4.970773,0,0,32.406374,1.52,False
2026-06-20T15:53:41Z,37.274214,5,done,5.625,4.99158,0,0,37.305234,1.53,False
2026-06-20T15:53:54Z,37.305234,5,done,5.4395549999999995,4.981175,0,0,37.176859,1.54,False
